order_date,region,category,channel,customer_segment,product_id,quantity,unit_price,discount_pct,revenue,is_returning_customer,notes
2026-04-15,North,Electronics,Online,Consumer,SKU-1069,9,31.35,0.05,268.04,True,promo code applied
2024-12-01,North,Books,Online,Consumer,SKU-1074,6,45.56,0.15,232.36,True,first-time customer
2025-11-13,West,Apparel,Retail Store,Consumer,SKU-1071,1,54.9,0.1,49.41,False,first-time customer
2025-11-27,South,Books,Retail Store,Enterprise,SKU-1115,11,36.55,0.2,321.64,True,bulk order
2025-06-30,West,Electronics,Online,Consumer,SKU-1011,4,66.24,0.2,211.97,True,
2025-02-17,Central,Electronics,Marketplace,Enterprise,SKU-1008,11,76.74,0.0,844.14,False,expedited shipping requested
2026-04-08,South ,Electronics,Retail Store,Consumer,SKU-1054,3,130.62,0.15,333.08,False,first-time customer
2025-12-26,North,Electronics,Online,Consumer,SKU-1090,6,34.29,0.0,205.74,False,
2024-12-08,West,Electronics,Online,SMB,SKU-1097,7,28.74,0.2,160.94,True,expedited shipping requested
2026-04-23,West,Electronics,Online,Consumer,SKU-1066,3,54.71,0.0,164.13,True,expedited shipping requested
2025-05-22,South,Home & Kitchen,Online,Consumer,SKU-1071,11,49.69,0.2,437.27,False,
2026-05-01,South,Apparel,Online,Enterprise,SKU-1060,7,25.43,0.0,178.01,True,first-time customer
2025-07-17,West,Apparel,Online,Consumer,SKU-1100,7,44.09,0.1,277.77,True,promo code applied
2025-09-15,Central,Toys,Online,Consumer,SKU-1044,5,65.43,0.1,294.44,False,promo code applied
2025-06-06,North,Electronics,Marketplace,SMB,SKU-1087,8,36.93,0.0,295.44,False,bulk order
2025-08-25,East,Home & Kitchen,Online,SMB,SKU-1008,9,,0.0,443.07,True,bulk order
2026-03-05,West,Books,Online,Consumer,SKU-1104,8,46.62,0.05,354.31,False,
2025-05-24,East,Electronics,Online,SMB,SKU-1104,10,219.31,0.15,1864.13,True,
2025-10-24,West,Sports,Online,Consumer,SKU-1001,1,60.88,0.05,57.84,False,
2025-05-03,West,Apparel,Partner,Consumer,SKU-1095,2,156.97,0.15,266.85,True,
2025-03-04,Central,Apparel,Online,Consumer,SKU-1017,10,27.63,0.0,276.3,False,expedited shipping requested
2025-08-01,Central,Books,Marketplace,Consumer,SKU-1113,5,53.49,0.05,254.08,True,expedited shipping requested
2026-01-13,North,Electronics,Partner,Consumer,SKU-1028,9,39.34,0.0,354.06,False,promo code applied
2025-01-04,West,Electronics,Marketplace,Consumer,SKU-1113,4,92.34,0.0,369.36,False,expedited shipping requested
2025-03-16,East,Toys,Retail Store,Enterprise,SKU-1056,1,61.81,0.15,52.54,False,gift wrap
2026-01-20,South,Toys,Retail Store,Consumer,SKU-1064,3,132.26,0.0,396.78,False,
2025-11-29,Central,Electronics,Online,Consumer,SKU-1018,1,22.45,0.0,22.45,True,bulk order
2025-10-03,West,Electronics,Online,SMB,SKU-1049,6,49.18,0.0,295.08,False,
2025-06-29,West,Books,Online,Consumer,SKU-1022,5,29.51,0.1,132.8,True,expedited shipping requested
2025-08-28,North,Electronics,Partner,SMB,SKU-1105,3,30.99,0.0,92.97,True,gift wrap
2026-01-27,East,Home & Kitchen,Retail Store,Consumer,SKU-1102,11,36.13,0.0,397.43,False,promo code applied
2025-05-20,East,Sports,Partner,SMB,SKU-1000,2,87.48,0.0,174.96,False,
2025-02-21,South,Home & Kitchen,Retail Store,Consumer,SKU-1107,11,137.51,0.1,1361.35,False,
2025-04-22,North,Apparel,Marketplace,SMB,SKU-1109,1,,0.0,51.54,False,bulk order
2026-03-01,West,Toys,Online,SMB,SKU-1088,6,34.28,0.15,174.83,True,bulk order
2025-02-18,North,Books,Online,Consumer,SKU-1096,5,44.43,0.1,199.94,True,promo code applied
2025-11-30,East,Apparel,Online,Consumer,SKU-1096,6,46.68,0.1,252.07,False,
2025-12-13,North,Toys,Retail Store,Consumer,SKU-1106,3,63.04,0.15,160.75,True,
2025-02-22,Central,Home & Kitchen,Online,Consumer,SKU-1068,9,104.5,0.05,893.47,False,
2026-03-11,Central,Apparel,Online,SMB,SKU-1061,2,28.2,0.05,53.58,False,expedited shipping requested
2026-02-19,West,Home & Kitchen,Online,Enterprise,SKU-1091,11,12.47,0.1,123.45,True,expedited shipping requested
2026-02-19,South,Books,Online,Consumer,SKU-1084,3,60.75,0.0,182.25,True,gift wrap
2026-02-26,East,Apparel,Retail Store,Consumer,SKU-1075,4,33.63,0.0,134.52,False,
2026-02-19,South,Toys,Online,Consumer,SKU-1115,2,106.89,0.0,213.78,True,expedited shipping requested
2025-03-08,West,Sports,Online,Consumer,SKU-1050,8,25.84,0.15,175.71,False,
2025-02-08,East,Home & Kitchen,Marketplace,SMB,SKU-1119,5,64.37,0.0,321.85,False,
2024-12-07,West,Apparel,Online,SMB,SKU-1105,6,82.05,0.0,492.3,False,first-time customer
2025-07-07,South,Toys,Online,Consumer,SKU-1089,10,84.3,0.1,758.7,True,
2025-05-15,East,Toys,Retail Store,Enterprise,SKU-1017,6,31.36,0.2,150.53,False,
2025-01-20,Central,Apparel,Marketplace,Consumer,SKU-1052,10,101.64,0.0,1016.4,True,expedited shipping requested
2025-02-10,West,Home & Kitchen,Online,Consumer,SKU-1081,11,75.45,0.2,663.96,False,
2024-12-25,South,Sports,Online,Consumer,SKU-1052,6,77.77,0.05,443.29,True,first-time customer
2026-05-11,East,Home & Kitchen,Online,Enterprise,SKU-1027,7,50.64,0.0,354.48,False,promo code applied
2025-06-15,East,Electronics,Marketplace,Enterprise,SKU-1040,1,24.29,0.0,24.29,False,
2026-01-08,South,Sports,Retail Store,Consumer,SKU-1012,4,54.76,0.2,175.23,False,first-time customer
2025-10-13,Central,Home & Kitchen,Online,SMB,SKU-1054,10,96.69,0.2,773.52,False,gift wrap
2026-04-08,Central,Toys,Partner,Consumer,SKU-1006,10,49.35,0.0,493.5,False,
2026-03-28,West,Sports,Online,SMB,SKU-1055,2,,0.05,50.58,True,bulk order
2025-12-16,South,Electronics,Online,Consumer,SKU-1071,8,72.45,0.15,492.66,True,
2026-02-16,West,Home & Kitchen,Online,Consumer,SKU-1090,6,40.74,0.0,244.44,False,expedited shipping requested
2025-07-06,South,Electronics,Online,Consumer,SKU-1117,9,58.1,0.0,522.9,True,
2025-04-28,Central,Electronics,Marketplace,Consumer,SKU-1065,10,,0.0,685.4,False,
2025-08-16,West,Sports,Online,Enterprise,SKU-1011,5,78.35,0.2,313.4,True,expedited shipping requested
2025-08-11,North,Home & Kitchen,Online,SMB,SKU-1081,7,54.09,0.1,340.77,False,
2025-08-22,West,Electronics,Online,Enterprise,SKU-1109,10,41.21,0.2,329.68,True,expedited shipping requested
2025-03-10,West,Toys,Marketplace,Consumer,SKU-1088,11,84.36,0.2,742.37,True,bulk order
2025-01-07,North,Toys,Marketplace,SMB,SKU-1040,8,39.83,0.15,270.84,False,
2025-08-31,North,Electronics,Online,Consumer,SKU-1040,8,76.34,0.05,580.18,False,promo code applied
2026-01-26,South,Toys,Marketplace,Consumer,SKU-1036,2,35.74,0.15,60.76,False,
2026-04-19,North,Toys,Retail Store,Enterprise,SKU-1055,1,114.92,0.15,97.68,False,promo code applied
2025-01-03,South,Home & Kitchen,Retail Store,Enterprise,SKU-1013,8,57.93,0.0,463.44,False,
2024-12-04,North,Electronics,Partner,SMB,SKU-1009,6,55.84,0.15,284.78,False,
2025-12-26,North,Books,Retail Store,Consumer,SKU-1106,2,36.02,0.0,72.04,False,
2025-07-08,North,Home & Kitchen,Online,SMB,SKU-1104,1,100.46,0.0,100.46,False,
2025-07-13,East,Apparel,Marketplace,Consumer,SKU-1072,6,134.59,0.05,767.16,False,
2026-05-12,East,Apparel,Retail Store,Consumer,SKU-1107,9,59.27,0.05,506.76,False,
2025-10-12,West,Home & Kitchen,Marketplace,Consumer,SKU-1037,4,80.31,0.1,289.12,False,promo code applied
2025-09-24,North,Electronics,Retail Store,Consumer,SKU-1047,9,50.66,0.0,455.94,False,bulk order
2026-04-30,East,Apparel,Online,Consumer,SKU-1116,9,64.85,0.05,554.47,True,gift wrap
2026-02-07,East,Toys,Online,Enterprise,SKU-1023,8,65.42,0.0,523.36,True,gift wrap
2025-08-28,Central,Electronics,Retail Store,Enterprise,SKU-1101,3,47.67,0.05,135.86,False,
2026-04-24,West,Electronics,Marketplace,Consumer,SKU-1109,9,52.4,0.15,400.86,True,
2026-03-12,Central,Home & Kitchen,Online,Consumer,SKU-1100,6,108.16,0.2,519.17,True,bulk order
2025-03-09,East,Sports,Online,Consumer,SKU-1000,11,95.87,0.0,1054.57,False,
2025-08-09,North,Toys,Retail Store,SMB,SKU-1074,3,93.91,0.05,267.64,False,
2025-10-31,North,Home & Kitchen,Online,Consumer,SKU-1072,3,45.87,0.15,116.97,False,bulk order
2025-12-26,South,Books,Online,Consumer,SKU-1069,10,37.23,0.05,353.68,False,gift wrap
2026-03-02,South,Sports,Online,SMB,SKU-1087,8,37.26,0.0,298.08,True,
2025-03-18,North,Home & Kitchen,Online,Consumer,SKU-1082,4,84.02,0.05,319.28,False,
2026-03-24,North,Electronics,Marketplace,Consumer,SKU-1038,10,33.98,0.1,305.82,True,
2025-06-26,North,Apparel,Partner,Consumer,SKU-1034,9,19.8,0.1,160.38,False,first-time customer
2025-03-09,South,Toys,Online,SMB,SKU-1079,5,6.96,0.1,31.32,False,
2026-04-07,North,Sports,Online,Consumer,SKU-1068,10,67.2,0.0,672.0,False,
2026-04-01,Central,Electronics,Online,Consumer,SKU-1052,11,61.18,0.0,672.98,False,
2025-04-14,South ,Electronics,Retail Store,Consumer,SKU-1080,4,41.61,0.0,166.44,False,
2025-01-03,West,Books,Retail Store,Consumer,SKU-1018,3,94.44,0.1,254.99,False,
2026-02-27,East,Apparel,Online,Consumer,SKU-1084,10,29.08,0.15,247.18,True,
2025-07-07,South,Sports,Online,Consumer,SKU-1008,4,68.91,0.0,275.64,False,gift wrap
2025-03-26,North,Home & Kitchen,Partner,Consumer,SKU-1072,2,78.74,0.0,157.48,False,first-time customer
2026-03-12,East,Home & Kitchen,Online,Consumer,SKU-1027,7,105.07,0.0,735.49,True,
2025-11-23,South,Electronics,Retail Store,SMB,SKU-1043,11,53.51,0.15,500.32,False,gift wrap
2026-01-26,North,Apparel,Online,Consumer,SKU-1019,9,48.88,0.15,373.93,True,
2026-03-27,West,Sports,Retail Store,SMB,SKU-1044,5,57.58,0.1,259.11,True,
2025-09-04,East,Home & Kitchen,Online,SMB,SKU-1075,7,78.67,0.2,440.55,False,
2025-06-20,South,Apparel,Online,Consumer,SKU-1001,3,75.88,0.2,182.11,False,gift wrap
2026-02-19,South,Electronics,Online,SMB,SKU-1025,8,77.13,0.2,493.63,False,expedited shipping requested
2025-12-19,West,Sports,Partner,Consumer,SKU-1037,2,29.83,0.05,56.68,True,
2025-06-28,North,Home & Kitchen,Retail Store,Consumer,SKU-1106,5,30.24,0.0,151.2,True,first-time customer
2025-01-17,North,Electronics,Online,Consumer,SKU-1055,6,65.65,0.1,354.51,True,expedited shipping requested
2026-01-26,East,Apparel,Retail Store,Consumer,SKU-1066,9,64.36,0.2,463.39,True,expedited shipping requested
2024-12-07,South,Toys,Marketplace,SMB,SKU-1069,6,41.5,0.15,211.65,False,first-time customer
2025-07-05,North,Apparel,Online,SMB,SKU-1038,10,104.97,0.05,997.22,True,promo code applied
2026-03-21,East,Apparel,Retail Store,Consumer,SKU-1039,7,56.22,0.1,354.19,False,
2025-08-27,West,Home & Kitchen,Marketplace,Consumer,SKU-1009,4,66.81,0.1,240.52,False,gift wrap
2025-04-26,South,Apparel,Online,Consumer,SKU-1119,9,59.54,0.0,535.86,True,
2025-08-10,Central,Electronics,Online,Consumer,SKU-1079,11,45.93,0.1,454.71,False,expedited shipping requested
2026-02-21,Central,Electronics,Online,Consumer,SKU-1087,1,28.82,0.0,28.82,True,
2026-02-02,South,Sports,Online,Consumer,SKU-1001,5,30.23,0.15,128.48,True,
2026-01-02,West,Electronics,Online,Consumer,SKU-1017,10,18.55,0.1,166.95,True,first-time customer
2025-11-07,South,Books,Online,Consumer,SKU-1041,4,32.55,0.15,110.67,True,
2026-04-27,North,Apparel,Retail Store,SMB,SKU-1005,9,77.49,0.0,697.41,False,
2025-06-09,North,Electronics,Online,SMB,SKU-1036,9,71.8,0.05,613.89,True,
2026-03-20,Central,Sports,Partner,Consumer,SKU-1113,6,60.11,0.2,288.53,False,bulk order
2026-02-03,East,Apparel,Retail Store,Consumer,SKU-1093,9,40.14,0.0,361.26,False,gift wrap
2026-02-05,West,Sports,Marketplace,Consumer,SKU-1058,9,83.46,0.15,638.47,True,expedited shipping requested
2026-02-28,North,Toys,Online,Consumer,SKU-1119,11,22.58,0.0,248.38,False,gift wrap
2025-06-10,East,Sports,Online,Consumer,SKU-1117,4,55.86,0.0,223.44,False,expedited shipping requested
2025-06-21,South,Books,Marketplace,Enterprise,SKU-1070,2,75.59,0.05,143.62,True,first-time customer
2025-06-29,West,Sports,Online,Consumer,SKU-1035,10,64.28,0.05,610.66,False,
2025-02-05,North,Electronics,Online,Consumer,SKU-1069,6,90.51,0.0,543.06,False,bulk order
2026-05-18,North,Electronics,Retail Store,Enterprise,SKU-1114,1,27.14,0.1,24.43,True,expedited shipping requested
2025-10-08,East,Electronics,Online,Enterprise,SKU-1066,10,34.64,0.0,346.4,False,
2025-11-02,Central,Books,Online,SMB,SKU-1105,3,100.48,0.2,241.15,True,first-time customer
2025-09-08,North,Electronics,Retail Store,Consumer,SKU-1041,6,76.18,0.1,411.37,False,bulk order
2025-08-10,North,Toys,Retail Store,Consumer,SKU-1106,11,36.87,0.2,324.46,False,
2026-04-24,South,Apparel,Online,Consumer,SKU-1094,10,47.1,0.0,471.0,False,
2025-08-17,South,Toys,Online,SMB,SKU-1088,4,117.83,0.0,471.32,False,first-time customer
2026-03-05,West,Electronics,Online,SMB,SKU-1053,6,54.76,0.2,262.85,False,
2025-04-24,North,Electronics,Online,Enterprise,SKU-1038,1,67.69,0.0,67.69,False,
2025-03-13,Central,Home & Kitchen,Online,Consumer,SKU-1079,3,28.51,0.1,76.98,False,
2025-10-16,East,Sports,Online,Consumer,SKU-1101,2,66.43,0.15,112.93,False,first-time customer
2025-11-29,West,Electronics,Marketplace,Consumer,SKU-1097,3,103.6,0.0,310.8,False,
2025-09-02,Central,Home & Kitchen,Online,Consumer,SKU-1008,11,64.08,0.0,704.88,False,bulk order
2025-11-23,East,Toys,Online,Consumer,SKU-1015,6,51.35,0.0,308.1,False,gift wrap
2026-03-21,West,Sports,Online,SMB,SKU-1093,1,46.02,0.05,43.72,True,expedited shipping requested
2025-12-01,Central,Electronics,Marketplace,Consumer,SKU-1109,9,32.78,0.0,295.02,True,
2026-04-13,West,Apparel,Online,Consumer,SKU-1049,6,97.2,0.2,466.56,False,bulk order
2026-01-20,North,Home & Kitchen,Retail Store,Consumer,SKU-1074,7,45.76,0.0,320.32,True,
2025-09-15,South,Electronics,Online,Enterprise,SKU-1069,10,99.76,0.1,897.84,True,first-time customer
2025-10-07,North,Electronics,Online,Consumer,SKU-1080,1,24.49,0.2,19.59,False,
2025-04-06,Central,Electronics,Partner,Enterprise,SKU-1115,7,35.96,0.2,201.38,True,
2026-01-08,West,Electronics,Online,Consumer,SKU-1107,6,10.15,0.15,51.76,True,bulk order
2026-03-04,North,Apparel,Partner,Enterprise,SKU-1044,3,50.85,0.1,137.3,True,promo code applied
2026-03-01,East,Home & Kitchen,Online,SMB,SKU-1054,3,30.47,0.2,73.13,True,expedited shipping requested
2024-12-04,Central,Apparel,Partner,Consumer,SKU-1113,1,56.71,0.15,48.2,True,
2025-05-16,North,Electronics,Online,Consumer,SKU-1025,9,40.48,0.15,309.67,True,
2025-03-28,Central,Electronics,Online,Consumer,SKU-1079,9,106.26,0.0,956.34,False,gift wrap
2026-05-07,South,Electronics,Online,SMB,SKU-1028,9,,0.1,732.24,False,
2025-12-20,Central,Toys,Online,Consumer,SKU-1098,7,67.26,0.05,447.28,False,
2025-04-28,North,Books,Online,SMB,SKU-1107,2,70.05,0.0,140.1,True,
2025-05-16,South,Sports,Partner,Consumer,SKU-1117,10,66.4,0.1,597.6,False,bulk order
2025-02-11,Central,Apparel,Marketplace,Consumer,SKU-1047,5,18.46,0.2,73.84,False,expedited shipping requested
2025-02-17,East,Apparel,Online,Consumer,SKU-1043,2,47.9,0.0,95.8,True,first-time customer
2025-05-20,West,Electronics,Online,SMB,SKU-1006,2,45.71,0.0,91.42,False,
2025-11-19,Central,Electronics,Partner,Consumer,SKU-1107,7,104.1,0.1,655.83,True,
2025-07-05,North,Electronics,Online,Enterprise,SKU-1016,4,96.87,0.0,387.48,True,expedited shipping requested
2026-02-14,South,Toys,Online,Consumer,SKU-1050,11,19.71,0.0,216.81,False,
2025-04-19,Central,Home & Kitchen,Retail Store,Consumer,SKU-1024,2,28.5,0.0,57.0,False,
2026-03-13,North,Books,Online,Consumer,SKU-1015,6,53.47,0.2,256.66,False,
2025-03-24,South,Sports,Online,Consumer,SKU-1024,9,60.18,0.0,541.62,False,promo code applied
2024-12-24,East,Books,Retail Store,SMB,SKU-1018,2,96.25,0.2,154.0,False,
2025-04-01,North,Toys,Online,Consumer,SKU-1015,9,82.88,0.0,745.92,False,
2026-01-30,Central,Toys,Online,Consumer,SKU-1068,8,58.57,0.0,468.56,False,
2026-01-28,East,Electronics,Retail Store,Consumer,SKU-1083,10,29.18,0.1,262.62,True,expedited shipping requested
2025-03-17,Central,Toys,Marketplace,SMB,SKU-1090,5,33.64,0.15,142.97,False,
2025-04-27,South,Electronics,Online,SMB,SKU-1087,10,19.35,0.2,154.8,False,gift wrap
2026-01-05,Central,Electronics,Online,Consumer,SKU-1026,7,64.88,0.05,431.45,False,bulk order
2026-05-03,South,Home & Kitchen,Retail Store,Consumer,SKU-1031,4,44.51,0.0,178.04,True,
2026-03-25,Central,Sports,Online,Consumer,SKU-1048,8,82.41,0.05,626.32,False,
2025-07-20,South,Home & Kitchen,Retail Store,SMB,SKU-1041,10,62.58,0.1,563.22,False,bulk order
2026-01-31,Central,Home & Kitchen,Retail Store,SMB,SKU-1004,5,,0.0,210.35,False,
2025-08-08,North,Sports,Retail Store,Consumer,SKU-1062,11,55.42,0.2,487.7,False,expedited shipping requested
2025-06-26,Central,Apparel,Online,Consumer,SKU-1074,11,70.51,0.0,775.61,False,promo code applied
2026-01-09,East,Home & Kitchen,Retail Store,Enterprise,SKU-1036,1,40.09,0.2,32.07,False,first-time customer
2025-04-14,North,Home & Kitchen,Marketplace,Consumer,SKU-1082,9,18.22,0.0,163.98,False,gift wrap
2026-03-18,East,Apparel,Retail Store,Consumer,SKU-1024,9,44.88,0.0,403.92,True,
2025-09-22,North,Electronics,Retail Store,Consumer,SKU-1044,4,90.89,0.0,363.56,False,
2025-11-12,North,Apparel,Online,Consumer,SKU-1072,3,30.11,0.0,90.33,True,expedited shipping requested
2025-10-04,North,Home & Kitchen,Online,Consumer,SKU-1044,4,28.21,0.0,112.84,True,
2025-09-19,North,Books,Retail Store,Consumer,SKU-1017,2,49.23,0.0,98.46,True,expedited shipping requested
2025-11-04,North,Toys,Online,Consumer,SKU-1008,9,86.17,0.1,697.98,False,
2025-02-09,West,Electronics,Online,Consumer,SKU-1057,8,51.72,0.05,393.07,True,bulk order
2025-05-05,North,Home & Kitchen,Retail Store,Consumer,SKU-1006,4,21.83,0.2,69.86,True,expedited shipping requested
2025-07-19,South,Home & Kitchen,Online,Consumer,SKU-1045,4,70.47,0.0,281.88,False,
2026-03-25,South,Apparel,Marketplace,Consumer,SKU-1042,3,47.23,0.0,141.69,True,
2025-12-26,West,Sports,Retail Store,Consumer,SKU-1095,1,27.41,0.0,27.41,False,first-time customer
2025-05-18,South,Home & Kitchen,Retail Store,Consumer,SKU-1059,3,167.07,0.15,426.03,True,
2025-04-20,North,Sports,Marketplace,Consumer,SKU-1116,8,38.83,0.0,310.64,False,
2025-09-11,Central,Toys,Retail Store,Consumer,SKU-1010,5,45.9,0.05,218.02,True,
2025-07-22,South,Home & Kitchen,Online,Consumer,SKU-1098,6,11.0,0.0,66.0,False,
2025-05-05,West,Apparel,Retail Store,Consumer,SKU-1072,9,53.57,0.0,482.13,False,expedited shipping requested
2025-04-15,West,Toys,Online,Enterprise,SKU-1095,10,38.63,0.0,386.3,False,
2026-04-12,East,Electronics,Online,SMB,SKU-1060,11,123.41,0.15,1153.88,True,
2026-02-21,West,Sports,Retail Store,Consumer,SKU-1115,10,55.98,0.0,559.8,False,
2025-02-27,Central,Home & Kitchen,Partner,Enterprise,SKU-1004,11,114.28,0.1,1131.37,False,
2025-05-21,West,Toys,Partner,SMB,SKU-1049,2,52.46,0.2,83.94,True,
2025-11-02,Central,Home & Kitchen,Online,SMB,SKU-1040,8,46.73,0.1,336.46,False,promo code applied
2026-05-03,East,Books,Marketplace,Consumer,SKU-1000,10,69.45,0.0,694.5,True,
2024-12-04,South,Electronics,Retail Store,Consumer,SKU-1074,6,77.5,0.15,395.25,True,
2025-10-21,West,Apparel,Partner,SMB,SKU-1076,11,67.25,0.0,739.75,False,
2025-10-03,North,Electronics,Online,Consumer,SKU-1117,8,25.85,0.2,165.44,True,
2026-03-04,North,Apparel,Online,SMB,SKU-1087,10,68.83,0.0,688.3,False,
2025-05-30,Central,Electronics,Partner,SMB,SKU-1115,11,45.21,0.1,447.58,False,expedited shipping requested
2025-04-29,North,Apparel,Online,Consumer,SKU-1007,3,35.55,0.0,106.65,False,
2025-05-11,South,Toys,Marketplace,Consumer,SKU-1042,6,81.9,0.05,466.83,False,
2025-05-11,West,Electronics,Retail Store,SMB,SKU-1064,4,110.46,0.1,397.66,True,gift wrap
2025-06-21,South,Electronics,Online,SMB,SKU-1080,9,20.46,0.05,174.93,True,
2025-05-28,Central,Home & Kitchen,Partner,Consumer,SKU-1038,10,37.63,0.2,301.04,False,
2026-05-15,North,Home & Kitchen,Online,Consumer,SKU-1110,7,56.24,0.15,334.63,False,
2025-06-15,West,Electronics,Retail Store,Consumer,SKU-1013,7,97.0,0.05,645.05,True,gift wrap
2025-04-06,West,Apparel,Online,Consumer,SKU-1028,10,44.88,0.2,359.04,True,
2025-04-08,Central,Electronics,Retail Store,Enterprise,SKU-1067,11,48.75,0.15,455.81,False,
2026-04-21,North,Home & Kitchen,Online,SMB,SKU-1041,5,25.44,0.0,127.2,False,
2025-01-08,North,Books,Online,Consumer,SKU-1063,7,,0.0,406.42,True,
2025-06-05,South,Apparel,Partner,SMB,SKU-1080,11,27.6,0.0,303.6,False,promo code applied
2025-07-17,West,Sports,Online,Enterprise,SKU-1041,5,45.24,0.15,192.27,False,gift wrap
2026-04-30,North,Home & Kitchen,Online,Enterprise,SKU-1017,2,33.34,0.15,56.68,True,promo code applied
2026-04-08,Central,Sports,Retail Store,SMB,SKU-1067,7,57.08,0.05,379.58,True,
2026-01-03,Central,Apparel,Retail Store,Consumer,SKU-1028,11,188.89,0.05,1973.9,False,first-time customer
2025-01-01,North,Electronics,Online,Consumer,SKU-1095,10,28.44,0.0,284.4,False,bulk order
2025-05-22,West,Sports,Online,SMB,SKU-1007,9,106.2,0.15,812.43,False,first-time customer
2025-11-08,South,Home & Kitchen,Online,Consumer,SKU-1028,9,45.95,0.05,392.87,False,first-time customer
2025-01-15,East,Apparel,Marketplace,Consumer,SKU-1113,9,97.4,0.1,788.94,False,
2026-03-25,South,Electronics,Online,SMB,SKU-1044,10,75.76,0.2,606.08,True,promo code applied
2025-07-19,North,Apparel,Marketplace,Consumer,SKU-1102,10,56.07,0.2,448.56,False,
2025-04-12,North,Electronics,Online,Consumer,SKU-1080,2,88.1,0.0,176.2,False,
2025-04-06,Central,Books,Online,Consumer,SKU-1000,11,30.93,0.15,289.2,False,bulk order
2026-01-13,Central,Home & Kitchen,Online,Consumer,SKU-1031,11,136.7,0.0,1503.7,False,expedited shipping requested
2026-02-12,Central,Electronics,Online,Consumer,SKU-1081,8,88.33,0.05,671.31,False,
